,Transition
log-sigma-1-0-mm-3D_firstorder_Skewness,0.4010265242709351
log-sigma-1-0-mm-3D_firstorder_TotalEnergy,0.16580570559743185
log-sigma-1-0-mm-3D_firstorder_Uniformity,-0.06963849766352571
log-sigma-1-0-mm-3D_firstorder_Variance,0.4933065330384861
log-sigma-1-0-mm-3D_glcm_Autocorrelation,0.11461463933672093
log-sigma-1-0-mm-3D_glcm_ClusterProminence,0.3714161560765309
log-sigma-1-0-mm-3D_glcm_ClusterShade,0.4080090646572308
log-sigma-1-0-mm-3D_glcm_ClusterTendency,0.23897214391232727
log-sigma-1-0-mm-3D_glcm_Contrast,0.21729311151084302
log-sigma-1-0-mm-3D_glcm_Correlation,-0.004138876733667416
log-sigma-1-0-mm-3D_glcm_DifferenceAverage,0.19783528361106692
log-sigma-1-0-mm-3D_glcm_DifferenceEntropy,0.22878863951490988
log-sigma-1-0-mm-3D_glcm_DifferenceVariance,0.22440872653333768
log-sigma-1-0-mm-3D_glcm_Id,-0.19095487380550064
log-sigma-1-0-mm-3D_glcm_Idm,-0.19372998849186085
log-sigma-1-0-mm-3D_glcm_Idmn,0.11474597502055367
log-sigma-1-0-mm-3D_glcm_Idn,0.05387278935168122
log-sigma-1-0-mm-3D_glcm_Imc1,0.036181230218294065
log-sigma-1-0-mm-3D_glcm_Imc2,0.02355584755168189
log-sigma-1-0-mm-3D_glcm_InverseVariance,0.17937335594586376
log-sigma-1-0-mm-3D_glcm_JointAverage,0.1126674369133347
log-sigma-1-0-mm-3D_glcm_JointEnergy,-0.12851834300581183
log-sigma-1-0-mm-3D_glcm_JointEntropy,0.2834261536206453
log-sigma-1-0-mm-3D_glcm_MCC,0.009797794979050176
log-sigma-1-0-mm-3D_glcm_MaximumProbability,-0.07521954664796171
log-sigma-1-0-mm-3D_glcm_SumAverage,0.11266743691333468
log-sigma-1-0-mm-3D_glcm_SumEntropy,0.27441230803184424
log-sigma-1-0-mm-3D_glcm_SumSquares,0.27147028236716686
log-sigma-1-0-mm-3D_gldm_DependenceEntropy,0.25229935933880976
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformity,-0.51308496076879
log-sigma-1-0-mm-3D_gldm_DependenceNonUniformityNormalized,-0.13391185515815213
log-sigma-1-0-mm-3D_gldm_DependenceVariance,-0.03000356111820177
log-sigma-1-0-mm-3D_gldm_GrayLevelNonUniformity,-0.5002606951868647
log-sigma-1-0-mm-3D_gldm_GrayLevelVariance,0.23225695862355886
log-sigma-1-0-mm-3D_gldm_HighGrayLevelEmphasis,0.11321316278614914
log-sigma-1-0-mm-3D_gldm_LargeDependenceEmphasis,-0.47845714206009915
log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.002914064729304085
log-sigma-1-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,-0.11550715033746131
log-sigma-1-0-mm-3D_gldm_LowGrayLevelEmphasis,-0.10460685916147237
log-sigma-1-0-mm-3D_gldm_SmallDependenceEmphasis,0.47337126968694654
log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.2765842728083807
log-sigma-1-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,-0.10296257923135549
log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformity,-0.4619332085967903
log-sigma-1-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,-0.09055920094563459
log-sigma-1-0-mm-3D_glrlm_GrayLevelVariance,0.3123450042910742
log-sigma-1-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.14281958348391738
log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,-0.4559190240142864
log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,-0.04833040018299629
log-sigma-1-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,-0.1661186393642453
log-sigma-1-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,-0.13962681724700826
log-sigma-1-0-mm-3D_glrlm_RunEntropy,-0.4322133239908914
log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformity,-0.26880595874458896
log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.5197141843156426
log-sigma-1-0-mm-3D_glrlm_RunPercentage,0.5035034866535798
log-sigma-1-0-mm-3D_glrlm_RunVariance,-0.3929285421358967
log-sigma-1-0-mm-3D_glrlm_ShortRunEmphasis,0.5128202077988034
log-sigma-1-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.20318328916509545
log-sigma-1-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,-0.1228946084154072
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,-0.17303789869266545
log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,-0.25612818814130206
log-sigma-1-0-mm-3D_glszm_GrayLevelVariance,0.20696072475188873
log-sigma-1-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.25988107979474795
log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,-0.4615557673180722
log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,-0.27712281532292443
log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,-0.2517238292130006
log-sigma-1-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,-0.2484438107891306
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,-0.08115950884407486
log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,-0.10683210088654638
log-sigma-1-0-mm-3D_glszm_SmallAreaEmphasis,-0.10296325040313765
log-sigma-1-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.21331903425766047
log-sigma-1-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,-0.2574785494360216
log-sigma-1-0-mm-3D_glszm_ZoneEntropy,0.2460631943283957
log-sigma-1-0-mm-3D_glszm_ZonePercentage,0.33448699423790773
log-sigma-1-0-mm-3D_glszm_ZoneVariance,-0.4793434556589249
log-sigma-1-0-mm-3D_ngtdm_Busyness,-0.20674515235281807
log-sigma-1-0-mm-3D_ngtdm_Coarseness,0.45159696135140087
log-sigma-1-0-mm-3D_ngtdm_Complexity,0.18868200812052718
log-sigma-1-0-mm-3D_ngtdm_Contrast,-0.09909373842418094
log-sigma-1-0-mm-3D_ngtdm_Strength,0.36334744913099976
log-sigma-2-0-mm-3D_firstorder_10Percentile,-0.3690277227650232
log-sigma-2-0-mm-3D_firstorder_90Percentile,-0.04697260465864513
log-sigma-2-0-mm-3D_firstorder_Energy,-0.05845305089760026
log-sigma-2-0-mm-3D_firstorder_Entropy,0.26013181678885805
log-sigma-2-0-mm-3D_firstorder_InterquartileRange,0.4348151865669053
log-sigma-2-0-mm-3D_firstorder_Kurtosis,-0.011163591628001162
log-sigma-2-0-mm-3D_firstorder_Maximum,0.12570845577194653
log-sigma-2-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.46533313572809665
log-sigma-2-0-mm-3D_firstorder_Mean,-0.30204574618195495
log-sigma-2-0-mm-3D_firstorder_Median,-0.33721460666760905
log-sigma-2-0-mm-3D_firstorder_Minimum,-0.2074907544156514
log-sigma-2-0-mm-3D_firstorder_Range,0.2384489260738945
log-sigma-2-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.4523319950233694
log-sigma-2-0-mm-3D_firstorder_RootMeanSquared,0.4084738555943654
log-sigma-2-0-mm-3D_firstorder_Skewness,0.3982546055117709
log-sigma-2-0-mm-3D_firstorder_TotalEnergy,-0.05845305089760026
log-sigma-2-0-mm-3D_firstorder_Uniformity,-0.14698859440720227
log-sigma-2-0-mm-3D_firstorder_Variance,0.45694592855534844
log-sigma-2-0-mm-3D_glcm_Autocorrelation,0.029430972138177212
log-sigma-2-0-mm-3D_glcm_ClusterProminence,0.31462425851548714
log-sigma-2-0-mm-3D_glcm_ClusterShade,0.3934882324226046
log-sigma-2-0-mm-3D_glcm_ClusterTendency,0.21379739583866328
log-sigma-2-0-mm-3D_glcm_Contrast,0.18948022628658576
log-sigma-2-0-mm-3D_glcm_Correlation,0.01965490891364528
log-sigma-2-0-mm-3D_glcm_DifferenceAverage,0.18868008663216754
log-sigma-2-0-mm-3D_glcm_DifferenceEntropy,0.2044057641030211
log-sigma-2-0-mm-3D_glcm_DifferenceVariance,0.2002799068238748
log-sigma-2-0-mm-3D_glcm_Id,-0.18841256166811238
log-sigma-2-0-mm-3D_glcm_Idm,-0.18851962007876572
log-sigma-2-0-mm-3D_glcm_Idmn,0.035357815440949195
log-sigma-2-0-mm-3D_glcm_Idn,-0.06205852050788157
log-sigma-2-0-mm-3D_glcm_Imc1,0.062316305301178
log-sigma-2-0-mm-3D_glcm_Imc2,0.10845124622453613
log-sigma-2-0-mm-3D_glcm_InverseVariance,0.18797697573445366
log-sigma-2-0-mm-3D_glcm_JointAverage,0.03749890260763037
log-sigma-2-0-mm-3D_glcm_JointEnergy,-0.14987524470545255
log-sigma-2-0-mm-3D_glcm_JointEntropy,0.23685398915191785
log-sigma-2-0-mm-3D_glcm_MCC,0.10432988780505144
log-sigma-2-0-mm-3D_glcm_MaximumProbability,-0.11912081417649843
log-sigma-2-0-mm-3D_glcm_SumAverage,0.037498902607630356
log-sigma-2-0-mm-3D_glcm_SumEntropy,0.24084088954120697
log-sigma-2-0-mm-3D_glcm_SumSquares,0.22052914762935075
log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.3490846125100459
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,-0.526214079339254
log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,-0.4315452569964322
log-sigma-2-0-mm-3D_gldm_DependenceVariance,-0.004991862682350307
log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,-0.480423663528079
log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.2476413653733401
log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.046604633747851246
log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,-0.40592381912260844
log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,-0.11857517076129577
log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,-0.07469973398062642
log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,-0.07268789338132818
log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.5045360394193416
log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.3087875008177363
log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,-0.016193152459054016
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformity,-0.4279593933896815
log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,-0.2512642370051485
log-sigma-2-0-mm-3D_glrlm_GrayLevelVariance,0.3235757254598737
log-sigma-2-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.12235629677347369
log-sigma-2-0-mm-3D_glrlm_LongRunEmphasis,-0.42151696263710964
log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,-0.2375849174560004
log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,-0.15892177014008782
log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,-0.1266949477402794
log-sigma-2-0-mm-3D_glrlm_RunEntropy,-0.3787736960074961
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,-0.1134630699176901
log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.49004608808061045
log-sigma-2-0-mm-3D_glrlm_RunPercentage,0.44373723369448687
log-sigma-2-0-mm-3D_glrlm_RunVariance,-0.38281081966050046
log-sigma-2-0-mm-3D_glrlm_ShortRunEmphasis,0.5228786924358139
log-sigma-2-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.23985140102042435
log-sigma-2-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,-0.12823277595734112
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformity,0.08297489889836608
log-sigma-2-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,-0.08280996380992153
log-sigma-2-0-mm-3D_glszm_GrayLevelVariance,-0.010882082261124389
log-sigma-2-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.1093506476675583
log-sigma-2-0-mm-3D_glszm_LargeAreaEmphasis,-0.4950899855660546
log-sigma-2-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,-0.4118061222550421
log-sigma-2-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,-0.24438247842044641
log-sigma-2-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,-0.12328276942190532
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformity,0.05052004102055562
log-sigma-2-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,-0.0728977049897276
log-sigma-2-0-mm-3D_glszm_SmallAreaEmphasis,-0.054637274082759014
log-sigma-2-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.003447348440092747
log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,-0.0962187230510079
log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.18846844045585695
log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.3947472919767195
log-sigma-2-0-mm-3D_glszm_ZoneVariance,-0.5172204876161485
log-sigma-2-0-mm-3D_ngtdm_Busyness,-0.13548292858376756
log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.3689722638156089
log-sigma-2-0-mm-3D_ngtdm_Complexity,0.14974597357356695
log-sigma-2-0-mm-3D_ngtdm_Contrast,-0.0019748816661599553
log-sigma-2-0-mm-3D_ngtdm_Strength,0.30387973272162755
log-sigma-3-0-mm-3D_firstorder_10Percentile,-0.36766359694713724
log-sigma-3-0-mm-3D_firstorder_90Percentile,0.11363556263114503
log-sigma-3-0-mm-3D_firstorder_Energy,-0.017452141573565526
log-sigma-3-0-mm-3D_firstorder_Entropy,0.357380141170712
log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.43944528689748324
log-sigma-3-0-mm-3D_firstorder_Kurtosis,-0.31453744103743847
log-sigma-3-0-mm-3D_firstorder_Maximum,0.16876598641039892
log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.44630209168886636
log-sigma-3-0-mm-3D_firstorder_Mean,-0.2620362737211806
log-sigma-3-0-mm-3D_firstorder_Median,-0.2642596925872348
log-sigma-3-0-mm-3D_firstorder_Minimum,-0.2629004743681262
log-sigma-3-0-mm-3D_firstorder_Range,0.29475141877831956
log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.44360915512714016
log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.44390478007070117
log-sigma-3-0-mm-3D_firstorder_Skewness,0.242524963498727
log-sigma-3-0-mm-3D_firstorder_TotalEnergy,-0.017452141573565526
log-sigma-3-0-mm-3D_firstorder_Uniformity,-0.2945976609091889
log-sigma-3-0-mm-3D_firstorder_Variance,0.44094404863807907
log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.05303035991704944
log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.32601616999451194
log-sigma-3-0-mm-3D_glcm_ClusterShade,0.32249114139556107
log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.30823351194856224
log-sigma-3-0-mm-3D_glcm_Contrast,0.39612893682491895
log-sigma-3-0-mm-3D_glcm_Correlation,-0.04112540970607846
log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.39613917109880964
log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.3964642115360473
log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.39655697244038973
log-sigma-3-0-mm-3D_glcm_Id,-0.3961425682061375
log-sigma-3-0-mm-3D_glcm_Idm,-0.39614121022238
log-sigma-3-0-mm-3D_glcm_Idmn,-0.07264572159398865
log-sigma-3-0-mm-3D_glcm_Idn,-0.29460850518423765
log-sigma-3-0-mm-3D_glcm_Imc1,0.17358041460489745
log-sigma-3-0-mm-3D_glcm_Imc2,0.15664030611513544
log-sigma-3-0-mm-3D_glcm_InverseVariance,0.3961480732337306
log-sigma-3-0-mm-3D_glcm_JointAverage,0.06365610459579979
log-sigma-3-0-mm-3D_glcm_JointEnergy,-0.30744244628703615
log-sigma-3-0-mm-3D_glcm_JointEntropy,0.3773550795601406
log-sigma-3-0-mm-3D_glcm_MCC,0.007150465467383758
log-sigma-3-0-mm-3D_glcm_MaximumProbability,-0.268339062900577
log-sigma-3-0-mm-3D_glcm_SumAverage,0.06365610459579973
log-sigma-3-0-mm-3D_glcm_SumEntropy,0.36908869706432024
log-sigma-3-0-mm-3D_glcm_SumSquares,0.3317137561453469
log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.4387979480021061
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,-0.5159277337781393
log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,-0.47233783839377796
log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.06752892880405813
log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,-0.5045095885691261
log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.34653335224310144
log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.07699368454142369
log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,-0.5187919701241502
log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,-0.12417566602032688
log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,-0.1579526488306986
log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,-0.11232651724881659
log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.508033809149755
log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.3872698381684849
log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.009272034757700689
log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,-0.43704893700974173
log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,-0.29968847495525625
log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.33226507578450337
log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.1577222054963333
log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,-0.5095228334967711
log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,-0.2829167041129338
log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,-0.25854139756814026
log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,-0.1517844472793218
log-sigma-3-0-mm-3D_glrlm_RunEntropy,-0.3601945063892685
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.1260630833328178
log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.5148553268530117
log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.5233199000950186
log-sigma-3-0-mm-3D_glrlm_RunVariance,-0.46567152584167104
log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.494106291521485
log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.33848473477218904
log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,-0.11372936578455156
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,-0.08638874960795856
log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,-0.24917920205072827
log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.1788071058201015
log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.16822575745966362
log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,-0.5170769874855041
log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,-0.4235943217489885
log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,-0.3407832480706325
log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,-0.12836924932260613
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.03277255713535625
log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,-0.07107822178330035
log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,-0.06330162521878714
log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.04975478352182497
log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,-0.14844213199109269
log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.16467570394892103
log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.45050894589833856
log-sigma-3-0-mm-3D_glszm_ZoneVariance,-0.5271021936128232
log-sigma-3-0-mm-3D_ngtdm_Busyness,-0.19683397122450388
log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.3506148398272738
log-sigma-3-0-mm-3D_ngtdm_Complexity,0.28394371054601225
log-sigma-3-0-mm-3D_ngtdm_Contrast,0.16734858533686733
log-sigma-3-0-mm-3D_ngtdm_Strength,0.31745384643765345
log-sigma-4-0-mm-3D_firstorder_10Percentile,-0.21321392575428916
log-sigma-4-0-mm-3D_firstorder_90Percentile,0.2607252001976694
log-sigma-4-0-mm-3D_firstorder_Energy,-0.03140360760448431
log-sigma-4-0-mm-3D_firstorder_Entropy,0.23213028036529698
log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.31042426866911127
log-sigma-4-0-mm-3D_firstorder_Kurtosis,-0.30348350426859266
log-sigma-4-0-mm-3D_firstorder_Maximum,0.04259199873392253
log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.29747930057823857
log-sigma-4-0-mm-3D_firstorder_Mean,-0.090891971148398
log-sigma-4-0-mm-3D_firstorder_Median,-0.1331315402348945
log-sigma-4-0-mm-3D_firstorder_Minimum,-0.07200588668561882
log-sigma-4-0-mm-3D_firstorder_Range,0.07392548658155193
log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.3078937798419029
log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.29870654622378096
log-sigma-4-0-mm-3D_firstorder_Skewness,0.25286311031650544
log-sigma-4-0-mm-3D_firstorder_TotalEnergy,-0.03140360760448431
log-sigma-4-0-mm-3D_firstorder_Uniformity,-0.19899668592254532
log-sigma-4-0-mm-3D_firstorder_Variance,0.2873285049883393
log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.11188972590118129
log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.17945123302758131
log-sigma-4-0-mm-3D_glcm_ClusterShade,0.22728658984950045
log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.21172712522750145
log-sigma-4-0-mm-3D_glcm_Contrast,0.30830186062267334
log-sigma-4-0-mm-3D_glcm_Correlation,-0.12800922198913536
log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.30830186062267334
log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.3080934749842331
log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.30793834764158323
log-sigma-4-0-mm-3D_glcm_Id,-0.3083018606226719
log-sigma-4-0-mm-3D_glcm_Idm,-0.3083018606226719
log-sigma-4-0-mm-3D_glcm_Idmn,-0.005370873558486475
log-sigma-4-0-mm-3D_glcm_Idn,-0.15411655957888554
log-sigma-4-0-mm-3D_glcm_Imc1,0.21177972912560444
log-sigma-4-0-mm-3D_glcm_Imc2,0.06262142574597596
log-sigma-4-0-mm-3D_glcm_InverseVariance,0.30830186062267334
log-sigma-4-0-mm-3D_glcm_JointAverage,0.11538631159000036
log-sigma-4-0-mm-3D_glcm_JointEnergy,-0.2337305289606996
log-sigma-4-0-mm-3D_glcm_JointEntropy,0.27180624672157083
log-sigma-4-0-mm-3D_glcm_MCC,-0.11211055911661719
log-sigma-4-0-mm-3D_glcm_MaximumProbability,-0.20834771199241334
log-sigma-4-0-mm-3D_glcm_SumAverage,0.11538631159000043
log-sigma-4-0-mm-3D_glcm_SumEntropy,0.2632397091817028
log-sigma-4-0-mm-3D_glcm_SumSquares,0.23169646197996865
log-sigma-4-0-mm-3D_gldm_DependenceEntropy,0.41004792863453293
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity,-0.5066212970526548
log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized,-0.4632632877498785
log-sigma-4-0-mm-3D_gldm_DependenceVariance,0.030611678566808142
log-sigma-4-0-mm-3D_gldm_GrayLevelNonUniformity,-0.4952245069767039
log-sigma-4-0-mm-3D_gldm_GrayLevelVariance,0.224838485804087
log-sigma-4-0-mm-3D_gldm_HighGrayLevelEmphasis,0.122804168989956
log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis,-0.4978538562745102
log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,-0.008827795477851641
log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,-0.17746378003466518
log-sigma-4-0-mm-3D_gldm_LowGrayLevelEmphasis,-0.13222056876415067
log-sigma-4-0-mm-3D_gldm_SmallDependenceEmphasis,0.45403751716950497
log-sigma-4-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.33423414280460656
log-sigma-4-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,-0.05533953174356933
log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformity,-0.43177197040486287
log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,-0.1321105313240125
log-sigma-4-0-mm-3D_glrlm_GrayLevelVariance,0.1754843738405418
log-sigma-4-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.15918641611581666
log-sigma-4-0-mm-3D_glrlm_LongRunEmphasis,-0.4917492463674192
log-sigma-4-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,-0.17182338600793026
log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,-0.26672880393319975
log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,-0.155428229603079
log-sigma-4-0-mm-3D_glrlm_RunEntropy,-0.3875155595793871
log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformity,0.10488365450418723
log-sigma-4-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.5080668224735679
log-sigma-4-0-mm-3D_glrlm_RunPercentage,0.5042573682865193
log-sigma-4-0-mm-3D_glrlm_RunVariance,-0.44033420147649555
log-sigma-4-0-mm-3D_glrlm_ShortRunEmphasis,0.5062981881007486
log-sigma-4-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.2967196873581543
log-sigma-4-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,-0.11476343196580874
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformity,-0.1681915960903597
log-sigma-4-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,-0.20791483822337625
log-sigma-4-0-mm-3D_glszm_GrayLevelVariance,0.14527017367508505
log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.24097454801375431
log-sigma-4-0-mm-3D_glszm_LargeAreaEmphasis,-0.4392057792574758
log-sigma-4-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,-0.2916787305983086
log-sigma-4-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,-0.30099368265033977
log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,-0.18251519641416408
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformity,-0.00527112908525525
log-sigma-4-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,-0.021603181994963836
